HHD,Hhd_income,Hhd_size,Residence,Property
7195,150000,1,408,1
7196,150000,1,1408,1
7197,150000,1,393,0
7198,150000,1,1146,0
7199,150000,1,797,1
7200,150000,1,712,1
7201,150000,1,775,0
7202,150000,1,444,0
7203,150000,1,248,1
7204,150000,1,1185,1
7205,150000,1,1287,1
7206,150000,1,449,1
7207,150000,1,1157,0
7208,209627,3,619,1
7209,236770,3,619,1
7210,373039,3,619,1
7211,371231,3,619,1
7212,195846,3,621,1
7213,313489,3,609,1
7214,362682,3,609,1
7215,268583,3,609,0
7216,384805,3,729,1
7217,225341,3,729,0
7218,328319,3,913,1
7219,329578,3,913,1
7220,194266,3,639,0
7221,346075,3,639,1
7222,265729,3,639,0
7223,200875,3,1421,1
7224,237619,3,1421,1
7225,245185,3,1442,1
7226,233800,3,1442,1
7227,192412,3,1485,1
7228,324418,3,1485,1
7229,420000,3,1485,1
7230,232060,3,1416,1
7231,383432,3,1416,1
7232,222848,3,1413,1
7233,225083,3,1413,1
7234,343760,3,1413,1
7235,243115,3,1413,1
7236,420000,3,1413,1
7237,214874,3,772,1
7238,378196,3,1130,1
7239,241482,3,1698,1
7240,186889,3,1134,0
7241,352005,3,172,1
7242,247840,3,762,0
7243,200834,3,762,0
7244,420000,3,29,1
7245,420000,3,468,1
7246,269310,3,468,1
7247,339801,3,468,1
7248,420000,3,1738,1
7249,420000,3,875,1
7250,319357,3,875,1
7251,197500,3,875,1
7252,336765,3,121,1
7253,381101,3,39,1
7254,420000,3,39,1
7255,420000,3,793,1
7256,192749,3,793,0
7257,238668,3,793,1
7258,245060,3,793,1
7259,267235,3,1015,1
7260,228217,3,1015,1
7261,317973,3,1015,1
7262,420000,3,1538,1
7263,194933,3,1538,1
7264,202486,3,1538,1
7265,225878,3,1538,1
7266,420000,3,245,1
7267,420000,3,1049,1
7268,326355,3,1808,1
7269,236348,3,300,1
7270,318451,3,56,1
7271,372610,3,56,1
7272,420000,3,734,1
7273,379282,3,734,1
7274,191919,3,734,1
7275,189229,3,734,1
7276,352641,3,86,1
7277,360703,3,86,1
7278,322171,3,945,1
7279,355049,3,908,1
7280,383696,3,908,1
7281,335695,3,348,1
7282,320338,3,562,1
7283,247900,3,562,1
7284,150000,1,290,1
7285,150000,1,1333,1
7286,150000,1,280,1
7287,150000,1,304,1
7288,150000,1,874,0
7289,150000,1,408,1
7290,150000,1,528,1
7291,150000,1,1220,1
7292,150000,1,894,0
7293,150000,1,334,1
7294,150000,1,1626,1
7295,150000,1,229,1
7296,150000,1,97,1
7297,150000,1,1468,1
7298,150000,1,644,0
7299,150000,1,72,1
7300,150000,1,778,1
7301,150000,1,955,1
7302,150000,1,1788,1
7303,150000,1,1491,1
7304,150000,1,478,0
7305,150000,1,499,0
7306,150000,1,253,1
7307,150000,1,1162,0
7308,150000,1,15,0
7309,150000,1,241,1
7310,150000,1,508,0
7311,150000,1,1134,0
7312,150000,1,39,1
7313,150000,1,1186,1
7314,150000,1,1125,1
7315,150000,1,529,0
7316,150000,1,1332,1
7317,150000,1,1508,0
7318,150000,1,1584,1
7319,150000,1,442,0
7320,150000,1,1156,0
7321,150000,1,1810,1
7322,150000,1,1156,0
7323,150000,1,988,1
7324,150000,1,728,0
7325,150000,1,1292,1
7326,150000,1,61,1
7327,150000,1,728,0
7328,150000,1,801,0
7329,150000,1,1527,1
7330,150000,1,1231,1
7331,150000,1,343,1
7332,150000,1,257,1
7333,150000,1,833,1
7334,150000,1,15,1
7335,150000,1,580,1
7336,150000,1,634,0
7337,150000,1,192,1
7338,150000,1,1684,1
7339,150000,1,1250,0
7340,0,1,310,0
7341,0,1,1220,0
7342,0,1,334,0
7343,0,1,1060,0
7344,0,1,1340,0
7345,0,1,1174,0
7346,0,1,1338,0
7347,0,1,1070,0
7348,91635,4,1231,0
7349,195314,4,429,1
7350,433308,4,1373,1
7351,136429,4,162,1
7352,150000,1,417,1
7353,150000,1,464,1
7354,150000,1,844,0
7355,150000,1,575,0
7356,150000,1,968,0
7357,150000,1,1034,0
7358,150000,1,1128,0
7359,150000,1,140,1
7360,150000,1,935,0
7361,150000,1,507,0
7362,150000,1,1284,1
7363,150000,1,135,1
7364,150000,1,919,1
7365,150000,1,527,1
7366,150000,1,372,1
7367,150000,1,941,0
7368,150000,1,792,1
7369,150000,1,1077,0
7370,150000,1,1154,1
7371,150000,1,1179,0
7372,150000,1,354,1
7373,150000,1,1461,1
7374,150000,1,648,0
7375,150000,1,1451,1
7376,150000,1,1624,1
7377,150000,1,865,0
7378,150000,1,336,1
7379,150000,1,666,1
7380,150000,1,15,0
7381,150000,1,196,1
7382,150000,1,1149,0
7383,150000,1,67,1
7384,150000,1,1597,1
7385,150000,1,1661,1
7386,150000,1,506,1
7387,150000,1,830,1
7388,150000,1,597,1
7389,150000,1,1321,1
7390,150000,1,1392,1
7391,150000,1,1316,1
7392,150000,1,43,1
7393,223763,3,562,1
7394,507826,3,82,1
7395,450046,3,177,1
7396,247370,3,606,0
7397,563649,3,89,1
7398,513361,3,269,1
7399,254518,3,269,1
7400,246734,3,19,1
7401,468831,3,19,1
7402,253830,3,19,1
7403,470327,3,1185,1
7404,206959,3,1185,1
7405,197140,3,1185,1
7406,187646,3,1209,1
7407,513816,3,1209,1
7408,480113,3,1209,1
7409,490444,3,1034,1
7410,511831,3,1034,1
7411,204670,3,502,0
7412,252595,3,502,1
7413,266757,3,736,1
7414,516745,3,736,1
7415,259163,3,154,1
7416,563649,3,154,1
7417,236703,3,852,1
7418,504905,3,571,1
7419,224524,3,643,0
7420,563649,3,1782,1
7421,563649,3,1721,1
7422,417035,3,1721,1
7423,223506,3,627,1
7424,413504,3,627,1
7425,436005,3,1620,1
7426,520308,3,1620,1
7427,520308,3,1620,1
7428,520308,3,895,1
7429,452082,3,895,1
7430,520308,3,895,1
7431,248651,3,822,1
7432,467822,3,494,1
7433,451537,3,494,1
7434,520308,3,494,1
7435,244015,3,1201,1
7436,207207,3,1532,1
7437,200521,3,1532,1
7438,257968,3,1532,1
7439,464857,3,1532,1
7440,243602,3,659,1
7441,520308,3,9,1
7442,251514,3,134,1
7443,263514,3,134,1
7444,242270,3,449,1
7445,435323,3,449,1
7446,520308,3,1793,1
7447,150000,1,1254,0
7448,150000,1,1654,0
7449,150000,1,1457,1
7450,150000,1,1174,1
7451,150000,1,1015,1
7452,150000,1,759,0
7453,150000,1,1002,0
7454,150000,1,797,0
7455,150000,1,830,1
7456,150000,1,1513,1
7457,150000,1,359,1
7458,150000,1,1817,1
7459,150000,1,1580,1
7460,150000,1,288,0
7461,150000,1,1436,1
7462,150000,1,309,1
7463,150000,1,801,0
7464,150000,1,620,0
7465,150000,1,1146,1
7466,150000,1,423,1
7467,150000,1,149,1
7468,150000,1,722,1
7469,150000,1,1707,1
7470,150000,1,1498,1
7471,150000,1,1467,1
7472,150000,1,286,0
7473,150000,1,980,1
7474,150000,1,651,0
7475,150000,1,1285,0
7476,150000,1,34,1
7477,150000,1,586,1
7478,150000,1,1215,1
7479,150000,1,8,1
7480,150000,1,396,1
7481,150000,1,61,1
7482,150000,1,196,1
7483,150000,1,1647,1
7484,150000,1,92,1
7485,150000,1,288,0
7486,150000,1,1199,0
7487,150000,1,176,1
7488,150000,1,683,0
7489,146008,3,1614,1
7490,156573,3,1614,1
7491,234000,3,1614,1
7492,125997,3,1614,1
7493,234000,3,455,1
7494,234000,3,455,1
7495,198287,3,455,1
7496,120094,3,499,0
7497,122648,3,499,0
7498,171241,3,410,1
7499,175078,3,410,1
7500,168083,3,410,1
7501,234000,3,86,1
7502,253253,3,86,1
7503,234000,3,1238,1
7504,203210,3,1238,1
7505,234000,3,618,1
7506,234000,3,618,1
7507,265734,3,618,1
7508,193442,3,1699,1
7509,234000,3,1404,1
7510,127503,3,1404,1
7511,246195,3,904,1
7512,149414,3,1553,1
7513,130803,3,1553,1
7514,234000,3,1628,1
7515,258221,3,1628,1
7516,194351,3,690,0
7517,255118,3,690,0
7518,166002,3,690,0
7519,234000,3,23,1
7520,234000,3,23,1
7521,234000,3,593,1
7522,150956,3,1443,1
7523,261562,3,1443,1
7524,234000,3,191,1
7525,188292,3,191,1
7526,234000,3,714,1
7527,234000,3,714,1
7528,136191,3,714,1
7529,140336,3,1340,0
7530,234000,3,1340,0
7531,234000,3,536,0
7532,151748,3,941,0
7533,234000,3,941,1
7534,234000,3,941,1
7535,234000,3,165,1
7536,234000,3,165,1
7537,201803,3,165,1
7538,187029,3,1375,1
7539,250174,3,1375,1
7540,243323,3,435,1
7541,234000,3,1565,1
7542,234000,3,1565,1
7543,242191,3,1063,1
7544,169642,3,1063,1
7545,234000,3,1063,1
7546,205145,3,654,1
7547,201177,3,654,1
7548,193715,3,654,1
7549,234000,3,1506,1
7550,208542,3,1506,1
7551,150000,1,507,0
7552,150000,1,1117,1
7553,150000,1,1654,0
7554,150000,1,212,1
7555,150000,1,188,1
7556,150000,1,55,1
7557,150000,1,840,1
7558,150000,1,570,0
7559,150000,1,1153,1
7560,150000,1,738,1
7561,150000,1,107,1
7562,150000,1,398,0
7563,150000,1,938,0
7564,150000,1,1153,1
7565,150000,1,1023,1
7566,150000,1,1093,0
7567,150000,1,1268,1
7568,150000,1,882,1
7569,150000,1,1341,0
7570,150000,1,506,1
7571,150000,1,914,1
7572,150000,1,630,1
7573,150000,1,1678,1
7574,150000,1,1084,1
7575,150000,1,845,0
7576,150000,1,1001,0
7577,150000,1,282,0
7578,150000,1,1311,0
7579,150000,1,1093,0
7580,150000,1,1638,1
7581,150000,1,727,0
7582,150000,1,1545,1
7583,150000,1,1097,0
7584,150000,1,679,0
7585,150000,1,838,0
7586,150000,1,792,1
7587,150000,1,324,1
7588,150000,1,1276,0
7589,150000,1,1421,1
7590,150000,1,280,1
7591,150000,1,1260,1
7592,150000,1,359,1
7593,150000,1,1419,1
7594,150000,1,310,0
7595,150000,1,335,1
7596,150000,1,1187,1
7597,150000,1,309,1
7598,150000,1,15,0
7599,150000,1,525,1
7600,150000,1,507,0
7601,150000,1,409,0
7602,150000,1,201,1
7603,150000,1,239,1
7604,150000,1,926,1
7605,150000,1,536,0
7606,150000,1,176,1
7607,150000,1,728,0
7608,231000,3,149,1
7609,210000,1,388,1
7610,210000,1,447,0
7611,210000,1,204,1
7612,210000,1,1199,0
7613,210000,1,959,1
7614,210000,1,1479,1
7615,210000,1,342,1
7616,210000,1,248,1
7617,210000,1,1088,1
7618,210000,1,801,0
7619,210000,1,1426,1
7620,210000,1,135,1
7621,210000,1,270,1
7622,210000,1,508,0
7623,210000,1,1370,0
7624,210000,1,427,1
7625,210000,1,1643,1
7626,210000,1,263,1
7627,210000,1,728,0
7628,210000,1,661,1
7629,210000,1,1038,0
7630,210000,1,491,1
7631,210000,1,154,1
7632,210000,1,1131,1
7633,210000,1,678,1
7634,210000,1,930,0
7635,210000,1,1513,1
7636,210000,1,884,1
7637,210000,1,629,1
7638,210000,1,1357,1
7639,210000,1,1241,1
7640,210000,1,478,1
7641,210000,1,336,1
7642,210000,1,447,0
7643,210000,1,650,1
7644,210000,1,1586,1
7645,210000,1,508,0
7646,210000,1,1222,1
7647,210000,1,760,0
7648,210000,1,239,1
7649,210000,1,195,1
7650,210000,1,313,1
7651,210000,1,797,1
7652,210000,1,1710,1
7653,210000,1,692,1
7654,210000,1,339,1
7655,210000,1,547,1
7656,210000,1,517,1
7657,210000,1,596,1
7658,210000,1,421,1
7659,210000,1,895,0
7660,210000,1,628,1
7661,210000,1,878,1
7662,210000,1,719,0
7663,210000,1,1220,1
7664,210000,1,799,0
7665,210000,1,1367,1
7666,210000,1,1567,1
7667,210000,1,1716,1
7668,210000,1,535,0
7669,210000,1,650,1
7670,210000,1,28,1
7671,210000,1,955,1
7672,210000,1,876,1
7673,210000,1,316,1
7674,210000,1,547,1
7675,336000,3,149,1
7676,336000,3,149,1
7677,336000,3,478,1
7678,336000,3,478,1
7679,336000,3,478,1
7680,234000,2,608,0
7681,234000,2,1341,0
7682,234000,2,1341,0
7683,234000,2,1341,0
7684,234000,2,1368,1
7685,234000,2,730,0
7686,234000,2,730,0
7687,234000,2,730,0
7688,234000,2,401,1
7689,234000,2,401,1
7690,234000,2,1184,1
7691,234000,2,1184,1
7692,234000,2,1184,1
7693,234000,2,926,1
7694,234000,2,926,1
7695,234000,2,926,1
7696,234000,2,545,1
7697,234000,2,545,1
7698,234000,2,1323,1
7699,234000,2,1323,1
7700,234000,2,1323,1
7701,234000,2,1323,1
7702,234000,2,199,1
7703,234000,2,199,1
7704,234000,2,199,1
7705,234000,2,199,1
7706,234000,2,831,1
7707,234000,2,831,1
7708,234000,2,831,1
7709,234000,2,831,1
7710,234000,2,475,1
7711,234000,2,475,1
7712,234000,2,475,1
7713,234000,2,475,1
7714,234000,2,606,1
7715,234000,2,606,1
7716,234000,2,606,1
7717,234000,2,688,0
7718,234000,2,688,0
7719,234000,2,688,0
7720,234000,2,264,1
7721,234000,2,264,1
7722,234000,2,264,1
7723,234000,2,264,1
7724,234000,2,193,1
7725,234000,2,193,1
7726,234000,2,785,1
7727,234000,2,356,1
7728,234000,2,887,1
7729,234000,2,887,1
7730,234000,2,887,1
7731,234000,2,153,1
7732,234000,2,153,1
7733,234000,2,153,1
7734,234000,2,153,1
7735,234000,2,1011,1
7736,234000,2,1011,1
7737,234000,2,697,1
7738,234000,2,697,1
7739,234000,2,697,1
7740,234000,2,225,1
7741,234000,2,1450,1
7742,234000,2,1450,1
7743,234000,2,1450,1
7744,234000,2,1450,1
7745,234000,2,1687,1
7746,234000,2,1687,1
7747,234000,2,680,0
7748,234000,2,680,0
7749,234000,2,680,0
7750,234000,2,723,0
7751,234000,2,723,0
7752,234000,2,194,1
7753,234000,2,194,1
7754,234000,2,183,1
7755,234000,2,183,1
7756,234000,2,183,1
7757,234000,2,301,1
7758,234000,2,301,1
7759,234000,2,567,1
7760,234000,2,1087,0
7761,234000,2,441,1
7762,234000,2,441,1
7763,234000,2,441,1
7764,234000,2,441,1
7765,234000,2,441,1
7766,234000,2,585,1
7767,234000,2,585,1
7768,234000,2,795,1
7769,234000,2,795,1
7770,234000,2,795,1
7771,234000,2,1048,1
7772,234000,2,836,0
7773,234000,2,836,0
7774,234000,2,836,0
7775,234000,2,836,0
7776,234000,2,283,1
7777,234000,2,1522,1
7778,234000,2,1522,1
7779,234000,2,1522,1
7780,234000,2,796,0
7781,234000,2,796,0
7782,234000,2,796,0
7783,234000,2,796,0
7784,234000,2,796,0
7785,234000,2,796,0
7786,234000,2,940,1
7787,234000,2,940,1
7788,234000,2,940,1
7789,234000,2,940,1
7790,234000,2,940,1
7791,234000,2,1202,1
7792,234000,2,1202,1
7793,234000,2,399,1
7794,234000,2,399,1
7795,234000,2,85,1
7796,234000,2,85,1
7797,234000,2,85,1
7798,234000,2,85,1
7799,234000,2,217,1
7800,234000,2,217,1
7801,234000,2,217,1
7802,234000,2,1103,1
7803,234000,2,1103,1
7804,234000,2,1103,1
7805,150000,1,1595,1
7806,150000,1,1125,1
7807,150000,1,159,1
7808,150000,1,1277,1
7809,150000,1,1102,0
7810,150000,1,995,1
7811,150000,1,1613,1
7812,150000,1,72,0
7813,150000,1,763,0
7814,150000,1,679,0
7815,150000,1,757,0
7816,150000,1,69,1
7817,150000,1,1392,1
7818,150000,1,1507,1
7819,150000,1,805,0
7820,150000,1,150,1
7821,150000,1,1106,0
7822,150000,1,634,0
7823,150000,1,645,1
7824,150000,1,827,1
7825,150000,1,1277,1
7826,150000,1,1648,1
7827,150000,1,918,1
7828,150000,1,91,1
7829,150000,1,1468,1
7830,150000,1,1555,1
7831,150000,1,314,0
7832,150000,1,722,1
7833,150000,1,627,1
7834,150000,1,1781,1
7835,150000,1,816,1
7836,150000,1,527,1
7837,150000,1,823,1
7838,150000,1,1149,0
7839,150000,1,1263,1
7840,150000,1,362,0
7841,150000,1,485,1
7842,150000,1,618,1
7843,150000,1,597,1
7844,150000,1,60,1
7845,150000,1,309,1
7846,150000,1,1754,1
7847,150000,1,439,1
7848,150000,1,1161,0
7849,150000,1,1113,1
7850,150000,1,1553,1
7851,150000,1,1221,1
7852,150000,1,837,0
7853,150000,1,695,1
7854,150000,1,252,0
7855,150000,1,1659,1
7856,150000,1,337,0
7857,150000,1,240,1
7858,150000,1,86,1
7859,150000,1,823,1
7860,150000,1,362,0
7861,150000,1,663,0
7862,150000,1,1277,1
7863,150000,1,1311,0
7864,150000,1,1442,1
7865,150000,1,1531,1
7866,150000,1,385,1
7867,150000,1,550,1
7868,150000,1,1573,1
7869,150000,1,930,1
7870,150000,1,460,1
7871,150000,1,579,0
7872,150000,1,969,0
7873,150000,1,1506,1
7874,150000,1,379,1
7875,150000,1,1651,1
7876,150000,1,1176,1
7877,150000,1,1011,1
7878,150000,1,986,1
7879,150000,1,761,0
7880,150000,1,1080,1
7881,150000,1,781,1
7882,150000,1,91,1
7883,150000,1,724,0
7884,150000,1,1621,1
7885,150000,1,839,1
7886,150000,1,1127,0
7887,150000,1,1373,1
7888,150000,1,4,1
7889,150000,1,1744,1
7890,150000,1,1028,1
7891,150000,1,596,1
7892,150000,1,599,1
7893,150000,1,385,1
7894,150000,1,500,0
7895,150000,1,975,1
7896,150000,1,875,0
7897,150000,1,908,1
7898,150000,1,816,1
7899,153000,2,1121,1
7900,153000,2,1121,1
7901,153000,2,432,1
7902,153000,2,432,1
7903,153000,2,432,1
7904,153000,2,346,0
7905,153000,2,346,0
7906,153000,2,346,0
7907,153000,2,1051,1
7908,153000,2,1051,1
7909,153000,2,1051,1
7910,153000,2,1051,1
7911,153000,2,1051,1
7912,153000,2,1051,1
7913,153000,2,1051,1
7914,153000,2,251,1
7915,153000,2,251,1
7916,153000,2,251,1
7917,153000,2,994,1
7918,153000,2,994,1
7919,153000,2,994,1
7920,153000,2,1280,1
7921,153000,2,298,1
7922,153000,2,298,1
7923,153000,2,483,0
7924,153000,2,483,0
7925,153000,2,483,0
7926,153000,2,483,0
7927,153000,2,483,0
7928,153000,2,483,0
7929,153000,2,413,1
7930,153000,2,413,1
7931,153000,2,413,1
7932,153000,2,285,0
7933,153000,2,285,0
7934,153000,2,285,0
7935,153000,2,119,1
7936,153000,2,119,1
7937,153000,2,119,1
7938,153000,2,119,1
7939,153000,2,1598,1
7940,153000,2,1598,1
7941,153000,2,1598,1
7942,153000,2,1598,1
7943,153000,2,470,1
7944,153000,2,470,1
7945,153000,2,470,1
7946,153000,2,470,1
7947,153000,2,495,1
7948,153000,2,495,1
7949,153000,2,1526,1
7950,153000,2,1526,1
7951,150000,1,314,0
7952,150000,1,1630,1
7953,150000,1,1445,1
7954,150000,1,526,1
7955,150000,1,1336,1
7956,150000,1,1297,0
7957,150000,1,253,0
7958,150000,1,91,1
7959,150000,1,755,0
7960,150000,1,271,1
7961,150000,1,359,1
7962,150000,1,167,1
7963,150000,1,838,0
7964,150000,1,1001,0
7965,150000,1,1150,1
7966,150000,1,1506,1
7967,150000,1,869,0
7968,150000,1,263,1
7969,150000,1,1754,1
7970,150000,1,1009,0
7971,150000,1,1408,1
7972,150000,1,1001,0
7973,150000,1,588,1
7974,150000,1,650,1
7975,150000,1,188,1
7976,150000,1,1012,1
7977,150000,1,143,1
7978,150000,1,1519,1
7979,150000,1,764,0
7980,150000,1,1501,1
7981,150000,1,1292,1
7982,150000,1,1529,0
7983,150000,1,665,1
7984,150000,1,739,1
7985,150000,1,314,0
7986,150000,1,755,0
7987,150000,1,334,1
7988,150000,1,1035,0
7989,150000,1,395,1
7990,150000,1,1497,1
7991,150000,1,671,0
7992,150000,1,1131,0
7993,150000,1,585,1
7994,150000,1,191,1
7995,150000,1,623,1
7996,150000,1,1093,0
7997,150000,1,946,1
7998,150000,1,1120,1
7999,150000,1,639,0
8000,150000,1,1637,1
8001,150000,1,237,1
8002,150000,1,522,1
8003,150000,1,1788,1
8004,150000,1,528,1
8005,150000,1,1471,1
8006,150000,1,617,1
8007,150000,1,607,0
8008,150000,1,814,1
8009,150000,1,527,1
8010,150000,1,1125,1
8011,150000,1,1673,1
8012,150000,1,1613,1
8013,150000,1,650,1
8014,150000,1,575,0
8015,150000,1,494,1
8016,150000,1,1665,1
8017,150000,1,511,1
8018,150000,1,1442,1
8019,150000,1,793,0
8020,150000,1,469,1
8021,150000,1,990,1
8022,150000,1,873,0
8023,150000,1,1221,1
8024,150000,1,760,0
8025,150000,1,343,1
8026,150000,1,145,1
8027,150000,1,599,1
8028,150000,1,202,1
8029,150000,1,692,0
8030,150000,1,1500,1
8031,150000,1,1175,1
8032,150000,1,563,1
8033,150000,1,1196,1
8034,150000,1,1062,0
8035,150000,1,755,0
8036,150000,1,792,1
8037,150000,1,1002,0
8038,150000,1,838,0
8039,150000,1,627,1
8040,150000,1,271,1
8041,150000,1,294,1
8042,150000,1,253,0
8043,150000,1,252,0
8044,150000,1,1290,1
8045,150000,1,1168,0
8046,150000,1,792,1
8047,144000,2,1526,1
8048,144000,2,1670,1
8049,144000,2,1066,0
8050,144000,2,1066,0
8051,144000,2,1066,0
8052,144000,2,1066,0
8053,144000,2,1066,0
8054,144000,2,1718,1
8055,144000,2,1105,0
8056,144000,2,773,0
8057,144000,2,773,0
8058,144000,2,773,0
8059,144000,2,773,0
8060,144000,2,471,1
8061,144000,2,471,1
8062,144000,2,471,1
8063,144000,2,283,1
8064,144000,2,283,1
8065,144000,2,283,1
8066,144000,2,1102,0
8067,144000,2,1102,0
8068,144000,2,1102,0
8069,144000,2,977,0
8070,144000,2,977,0
8071,144000,2,977,0
8072,144000,2,977,0
8073,144000,2,292,0
8074,144000,2,1563,1
8075,144000,2,1563,1
8076,144000,2,523,1
8077,144000,2,523,1
8078,144000,2,523,1
8079,144000,2,523,1
8080,144000,2,523,1
8081,144000,2,922,1
8082,144000,2,1726,1
8083,144000,2,1446,0
8084,144000,2,1446,0
8085,144000,2,1310,0
8086,144000,2,1310,0
8087,144000,2,1172,0
8088,152197,4,162,1
8089,231000,4,464,1
8090,231000,4,1610,1
8091,231000,4,1610,1
8092,113465,4,598,0
8093,274542,4,598,1
8094,237352,4,501,1
8095,160631,4,511,1
8096,254539,4,1430,1
8097,231000,4,831,1
8098,239635,4,656,1
8099,297907,4,1243,1
8100,275657,4,1138,1
8101,310903,4,945,1
8102,231000,4,284,1
8103,172832,4,806,0
8104,273336,4,255,1
8105,267164,4,1745,1
8106,285012,4,1745,1
8107,270784,4,1076,0
8108,131081,4,258,0
8109,231000,4,917,1
8110,222756,4,146,1
8111,223393,4,1523,1
8112,188598,4,1134,1
8113,231000,4,1134,1
8114,276849,4,372,1
8115,242939,4,1682,1
8116,295015,4,1594,1
8117,256764,4,1594,1
8118,284151,4,1417,1
8119,213233,4,832,1
8120,159196,4,471,1
8121,139474,4,361,0
8122,255851,4,152,1
8123,262367,4,717,1
8124,254424,4,102,1
8125,255148,4,102,1
8126,146824,4,1239,1
8127,193817,4,505,1
8128,151753,4,753,0
8129,275438,4,753,1
8130,231000,4,1235,1
8131,226311,4,1031,1
8132,231000,4,1373,1
8133,234833,4,602,1
8134,247766,4,602,1
8135,231000,4,1783,1
8136,231000,4,1783,1
8137,248794,4,559,1
8138,143092,4,559,1
8139,257486,4,559,1
8140,251246,4,595,1
8141,307803,4,595,1
8142,246521,4,885,1
8143,213615,4,885,1
8144,231000,4,1287,1
8145,128787,4,1287,0
8146,248596,4,1274,1
8147,231000,4,319,1
8148,231000,4,1692,1
8149,150796,4,813,1
8150,287674,4,1059,1
8151,294522,4,384,1
8152,281871,4,384,1
8153,307243,4,384,1
8154,250168,4,1074,1
8155,226999,4,4,1
8156,231000,4,866,0
8157,302759,4,866,0
8158,231000,4,930,1
8159,294077,4,1437,1
8160,231000,4,1437,1
8161,288130,4,13,1
8162,238591,4,309,1
8163,231000,4,215,1
8164,180929,4,626,1
8165,233388,4,50,1
8166,285528,4,448,1
8167,277482,4,291,1
8168,197059,4,291,1
8169,231000,4,1091,1
8170,231000,4,1091,1
8171,231000,4,695,1
8172,231000,4,695,1
8173,289007,4,846,1
8174,231000,4,644,1
8175,303788,4,519,1
8176,148142,4,1224,1
8177,256219,4,724,0
8178,297339,4,724,0
8179,231480,4,1774,1
8180,165939,4,751,1
8181,125896,4,751,1
8182,271464,4,158,1
8183,231136,4,1035,0
8184,140630,4,1035,0
8185,233113,4,1377,1
8186,239615,4,185,1
8187,266680,4,185,1
8188,233180,4,1303,1
8189,185594,4,1303,1
8190,189021,4,17,1
8191,188571,4,1533,1
8192,259493,4,1533,1
8193,119077,4,777,0
8194,216014,4,1668,1
8195,298798,4,369,1
8196,305955,4,84,1
8197,246530,4,84,1
8198,267566,4,84,1
8199,168199,4,1581,1
8200,266504,4,1581,1
8201,293766,4,1581,1
8202,274637,4,1581,1
8203,234680,4,1552,1
8204,312199,4,1265,1
8205,227794,4,1471,1
8206,228736,4,1471,1
8207,131410,4,1471,1
8208,231000,4,850,1
8209,292153,4,850,1
8210,231000,4,1218,1
8211,149519,4,1218,1
8212,194803,4,1791,1
8213,231000,4,1791,1
8214,231000,4,1460,1
8215,167525,4,235,1
8216,304131,4,235,1
8217,236484,4,1352,1
8218,234421,4,960,1
8219,300565,4,960,1
8220,264936,4,960,1
8221,134164,4,382,1
8222,294044,4,305,1
8223,273191,4,305,1
8224,119353,4,1088,0
8225,233213,4,1088,1
8226,231000,4,1673,1
8227,231000,4,1673,1
8228,272697,4,542,1
8229,288759,4,542,1
8230,246893,4,187,1
8231,224996,4,187,1
8232,250760,4,1533,1
8233,271907,4,1533,1
8234,231000,4,424,1
8235,246828,4,424,1
8236,302161,4,1457,1
8237,298726,4,710,1
8238,219375,4,710,1
8239,223346,4,1206,1
8240,231000,4,1206,1
8241,250046,4,693,1
8242,155294,4,1665,1
8243,253606,4,1665,1
8244,231000,4,1148,1
8245,113413,4,1148,0
8246,304952,4,1608,1
8247,231000,4,1608,1
8248,231000,4,1640,1
8249,275005,4,1640,1
8250,192189,4,1640,1
8251,231000,4,1346,1
8252,299404,4,1406,1
8253,181522,4,682,0
8254,240954,4,1503,1
8255,231000,4,1633,1
8256,261100,4,953,1
8257,186104,4,953,1
8258,231000,4,1166,0
8259,268943,4,1381,1
8260,269886,4,719,1
8261,174238,4,1278,1
8262,146494,4,1335,1
8263,284272,4,1335,1
8264,297198,4,623,1
8265,277337,4,877,1
8266,263286,4,877,1
8267,227864,4,709,1
8268,239786,4,709,1
8269,240673,4,168,1
8270,301142,4,168,1
8271,250636,4,638,1
8272,251603,4,1592,1
8273,149364,4,1592,1
8274,253388,4,547,1
8275,194469,4,503,0
8276,274403,4,503,0
8277,249573,4,503,0
8278,244747,4,195,1
8279,297013,4,1205,1
8280,248178,4,670,1
8281,237423,4,966,1
8282,231000,4,1022,1
8283,224180,4,1022,1
8284,231000,4,1022,1
8285,231000,4,783,1
8286,229494,4,783,1
8287,231000,4,1589,1
8288,302895,4,608,1
8289,117902,4,401,0
8290,142771,4,545,0
8291,295006,4,1323,1
8292,274182,4,1323,1
8293,274335,4,199,1
8294,262437,4,199,1
8295,312469,4,831,1
8296,231000,4,831,1
8297,267605,4,475,1
8298,193680,4,475,1
8299,231000,4,264,1
8300,267253,4,264,1
8301,170406,4,193,1
8302,252760,4,153,1
8303,225600,4,153,1
8304,231000,4,1011,1
8305,231000,4,1450,1
8306,241909,4,1450,1
8307,272561,4,1687,1
8308,146964,4,723,0
8309,146531,4,194,1
8310,137290,4,301,1
8311,235225,4,585,1
8312,244732,4,836,0
8313,226182,4,836,0
8314,175847,4,796,0
8315,231000,4,796,0
8316,231000,4,796,0
8317,187210,4,1202,0
8318,105147,4,399,0
8319,271295,4,85,1
8320,274813,4,85,1
8321,243788,4,1121,1
8322,275579,4,298,1
8323,247613,4,483,1
8324,179437,4,483,0
