HID,PID,Gender,Age_group,Education,Income,License,Status,Education_detailed,Number,Long,Lat
7091,14062,1,3,3,332000,1,2,6,4,0,0
7091,14063,0,4,3,332000,0,2,6,4,0,0
7091,14064,0,5,1,332000,0,2,3,4,0,0
7092,14065,1,3,1,332000,1,2,4,4,0,0
7092,14066,1,3,3,332000,1,2,6,4,0,0
7092,14067,0,4,3,332000,0,2,6,4,0,0
7092,14068,0,5,1,332000,0,2,3,4,0,0
7093,14069,1,3,1,332000,1,2,4,4,0,0
7093,14070,1,3,3,332000,1,2,6,4,0,0
7093,14071,0,4,3,332000,0,2,6,4,0,0
7093,14072,0,5,1,332000,0,2,3,4,0,0
7094,14073,1,3,1,332000,1,2,4,4,0,0
7094,14074,1,3,3,332000,1,2,6,4,0,0
7094,14075,0,4,3,332000,0,2,6,4,0,0
7094,14076,0,5,1,332000,0,2,3,4,0,0
7095,14077,1,3,1,332000,1,2,4,4,0,0
7095,14078,1,3,3,332000,1,2,6,4,0,0
7095,14079,0,4,3,332000,0,2,6,4,0,0
7095,14080,0,5,1,332000,0,2,3,4,0,0
7096,14081,1,3,1,332000,1,2,4,4,0,0
7096,14082,1,3,3,332000,1,2,6,4,0,0
7096,14083,0,4,3,332000,0,2,6,4,0,0
7096,14084,0,5,1,332000,0,2,3,4,0,0
7097,14085,1,3,1,332000,1,2,4,4,0,0
7097,14086,1,3,3,332000,1,2,6,4,0,0
7097,14087,0,4,3,332000,0,2,6,4,0,0
7097,14088,0,5,1,332000,0,2,3,4,0,0
7098,14089,1,3,1,332000,1,2,4,4,0,0
7098,14090,1,3,3,332000,1,2,6,4,0,0
7098,14091,0,4,3,332000,0,2,6,4,0,0
7098,14092,0,5,1,332000,0,2,3,4,0,0
7099,14093,1,3,1,332000,1,2,4,4,0,0
7099,14094,1,3,3,332000,1,2,6,4,0,0
7099,14095,0,4,3,332000,0,2,6,4,0,0
7099,14096,0,5,1,332000,0,2,3,4,0,0
7100,14097,1,3,1,332000,1,2,4,4,0,0
7100,14098,1,3,3,332000,1,2,6,4,0,0
7100,14099,0,4,3,332000,0,2,6,4,0,0
7100,14100,0,5,1,332000,0,2,3,4,0,0
7101,14101,1,3,1,332000,1,2,4,4,0,0
7101,14102,1,3,3,332000,1,2,6,4,0,0
7101,14103,0,4,3,332000,0,2,6,4,0,0
7101,14104,0,5,1,332000,0,2,3,4,0,0
7102,14105,1,3,1,332000,1,2,4,4,0,0
7102,14106,1,3,3,332000,1,2,6,4,0,0
7102,14107,0,4,3,332000,0,2,6,4,0,0
7102,14108,0,5,1,332000,0,2,3,4,0,0
7103,14109,1,3,1,332000,1,2,4,4,0,0
7103,14110,1,3,3,332000,1,2,6,4,0,0
7103,14111,0,4,3,332000,0,2,6,4,0,0
7103,14112,0,5,1,332000,0,2,3,4,0,0
7104,14113,1,3,1,332000,1,2,4,4,0,0
7104,14114,1,3,3,332000,1,2,6,4,0,0
7104,14115,0,4,3,332000,0,2,6,4,0,0
7104,14116,0,5,1,332000,0,2,3,4,0,0
7105,14117,1,3,1,332000,1,2,4,4,0,0
7105,14118,1,3,3,332000,1,2,6,4,0,0
7105,14119,0,4,3,332000,0,2,6,4,0,0
7105,14120,0,5,1,332000,0,2,3,4,0,0
7106,14121,1,3,1,332000,1,2,4,4,0,0
7106,14122,1,3,3,332000,1,2,6,4,0,0
7106,14123,0,4,3,332000,0,2,6,4,0,0
7106,14124,0,5,1,332000,0,2,3,4,0,0
7107,14125,1,3,1,332000,1,2,4,4,0,0
7107,14126,1,3,3,332000,1,2,6,4,0,0
7107,14127,0,4,3,332000,0,2,6,4,0,0
7107,14128,0,5,1,332000,0,2,3,4,0,0
7108,14129,1,3,1,332000,1,2,4,4,0,0
7108,14130,1,3,3,332000,1,2,6,4,0,0
7108,14131,0,4,3,332000,0,2,6,4,0,0
7108,14132,0,5,1,332000,0,2,3,4,0,0
7109,14133,1,3,1,332000,1,2,4,4,0,0
7109,14134,1,3,3,332000,1,2,6,4,0,0
7109,14135,0,4,3,332000,0,2,6,4,0,0
7109,14136,0,5,1,332000,0,2,3,4,0,0
7110,14137,1,3,1,332000,1,2,4,4,0,0
7110,14138,1,3,3,332000,1,2,6,4,0,0
7110,14139,0,4,3,332000,0,2,6,4,0,0
7110,14140,0,5,1,332000,0,2,3,4,0,0
7111,14141,1,3,1,332000,1,2,4,4,0,0
7111,14142,1,3,3,332000,1,2,6,4,0,0
7111,14143,0,4,3,332000,0,2,6,4,0,0
7111,14144,0,5,1,332000,0,2,3,4,0,0
7112,14145,1,3,1,332000,1,2,4,4,0,0
7112,14146,1,3,3,332000,1,2,6,4,0,0
7112,14147,0,4,3,332000,0,2,6,4,0,0
7112,14148,0,5,1,332000,0,2,3,4,0,0
7113,14149,1,3,1,332000,1,2,4,4,0,0
7113,14150,1,3,3,332000,1,2,6,4,0,0
7113,14151,0,4,3,332000,0,2,6,4,0,0
7113,14152,0,5,1,332000,0,2,3,4,0,0
7114,14153,1,3,1,332000,1,2,4,4,0,0
7114,14154,1,3,3,332000,1,2,6,4,0,0
7114,14155,0,4,3,332000,0,2,6,4,0,0
7114,14156,0,5,1,332000,0,2,3,4,0,0
7115,14157,1,3,1,332000,1,2,4,4,0,0
7115,14158,1,3,3,332000,1,2,6,4,0,0
7115,14159,0,4,3,332000,0,2,6,4,0,0
7115,14160,0,5,1,332000,0,2,3,4,0,0
7116,14161,1,3,1,332000,1,2,4,4,0,0
7116,14162,1,3,3,332000,1,2,6,4,0,0
7116,14163,0,4,3,332000,0,2,6,4,0,0
7116,14164,0,5,1,332000,0,2,3,4,0,0
7117,14165,1,3,1,332000,1,2,4,4,0,0
7117,14166,1,3,3,332000,1,2,6,4,0,0
7117,14167,0,4,3,332000,0,2,6,4,0,0
7117,14168,0,5,1,332000,0,2,3,4,0,0
7118,14169,1,3,1,332000,1,2,4,4,0,0
7118,14170,1,3,3,332000,1,2,6,4,0,0
7118,14171,0,4,3,332000,0,2,6,4,0,0
7118,14172,0,5,1,332000,0,2,3,4,0,0
7119,14173,1,3,1,332000,1,2,4,4,0,0
7119,14174,1,3,3,332000,1,2,6,4,0,0
7119,14175,0,4,3,332000,0,2,6,4,0,0
7119,14176,0,5,1,332000,0,2,3,4,0,0
7120,14177,1,3,1,332000,1,2,4,4,0,0
7120,14178,1,3,3,332000,1,2,6,4,0,0
7120,14179,0,4,3,332000,0,2,6,4,0,0
7120,14180,0,5,1,332000,0,2,3,4,0,0
7121,14181,1,3,1,332000,1,2,4,4,0,0
7121,14182,1,3,3,332000,1,2,6,4,0,0
7121,14183,0,4,3,332000,0,2,6,4,0,0
7121,14184,0,5,1,332000,0,2,3,4,0,0
7122,14185,1,3,1,332000,1,2,4,4,0,0
7122,14186,1,3,3,332000,1,2,6,4,0,0
7122,14187,0,4,3,332000,0,2,6,4,0,0
7122,14188,0,5,1,332000,0,2,3,4,0,0
7123,14189,1,3,1,332000,1,2,4,4,0,0
7123,14190,1,3,3,332000,1,2,6,4,0,0
7123,14191,0,4,3,332000,0,2,6,4,0,0
7123,14192,0,5,1,332000,0,2,3,4,0,0
7124,14193,1,3,1,332000,1,2,4,4,0,0
7124,14194,1,3,3,332000,1,2,6,4,0,0
7124,14195,0,4,3,332000,0,2,6,4,0,0
7124,14196,0,5,1,332000,0,2,3,4,0,0
7125,14197,1,3,1,332000,1,2,4,4,0,0
7125,14198,1,3,3,332000,1,2,6,4,0,0
7125,14199,0,4,3,332000,0,2,6,4,0,0
7125,14200,0,5,1,332000,0,2,3,4,0,0
7126,14201,1,3,1,332000,1,2,4,4,0,0
7126,14202,1,3,3,332000,1,2,6,4,0,0
7126,14203,0,4,3,332000,0,2,6,4,0,0
7126,14204,0,5,1,332000,0,2,3,4,0,0
7127,14205,1,3,1,332000,1,2,4,4,0,0
7127,14206,1,3,3,332000,1,2,6,4,0,0
7127,14207,0,4,3,332000,0,2,6,4,0,0
7127,14208,0,5,1,332000,0,2,3,4,0,0
7128,14209,1,3,1,332000,1,2,4,4,0,0
7128,14210,1,3,3,332000,1,2,6,4,0,0
7128,14211,0,4,3,332000,0,2,6,4,0,0
7128,14212,0,5,1,332000,0,2,3,4,0,0
7129,14213,1,3,1,332000,1,2,4,4,0,0
7129,14214,1,3,3,332000,1,2,6,4,0,0
7129,14215,0,4,3,332000,0,2,6,4,0,0
7129,14216,0,5,1,332000,0,2,3,4,0,0
7130,14217,1,3,1,332000,1,2,4,4,0,0
7130,14218,1,3,3,332000,1,2,6,4,0,0
7130,14219,0,4,3,332000,0,2,6,4,0,0
7130,14220,0,5,1,332000,0,2,3,4,0,0
7131,14221,1,3,1,332000,1,2,4,4,0,0
7131,14222,1,3,3,332000,1,2,6,4,0,0
7131,14223,0,4,3,332000,0,2,6,4,0,0
7131,14224,0,5,1,332000,0,2,3,4,0,0
7132,14225,1,3,1,332000,1,2,4,4,0,0
7132,14226,1,3,3,332000,1,2,6,4,0,0
7132,14227,0,4,3,332000,0,2,6,4,0,0
7132,14228,0,5,1,332000,0,2,3,4,0,0
7133,14229,1,3,1,332000,1,2,4,4,0,0
7133,14230,1,3,3,332000,1,2,6,4,0,0
7133,14231,0,4,3,332000,0,2,6,4,0,0
7133,14232,0,5,1,332000,0,2,3,4,0,0
7134,14233,1,3,1,332000,1,2,4,4,0,0
7134,14234,1,3,3,332000,1,2,6,4,0,0
7134,14235,0,4,3,332000,0,2,6,4,0,0
7134,14236,0,5,1,332000,0,2,3,4,0,0
7135,14237,1,3,1,332000,1,2,4,4,0,0
7135,14238,1,3,3,332000,1,2,6,4,0,0
7135,14239,0,4,3,332000,0,2,6,4,0,0
7135,14240,0,5,1,332000,0,2,3,4,0,0
7136,14241,1,3,1,332000,1,2,4,4,0,0
7136,14242,1,3,3,332000,1,2,6,4,0,0
7136,14243,0,4,3,332000,0,2,6,4,0,0
7136,14244,0,5,1,332000,0,2,3,4,0,0
7137,14245,1,3,1,332000,1,2,4,4,0,0
7137,14246,1,3,3,332000,1,2,6,4,0,0
7137,14247,0,4,3,332000,0,2,6,4,0,0
7137,14248,0,5,1,332000,0,2,3,4,0,0
7138,14249,1,3,1,332000,1,2,4,4,0,0
7138,14250,1,3,3,332000,1,2,6,4,0,0
7138,14251,0,4,3,332000,0,2,6,4,0,0
7138,14252,0,5,1,332000,0,2,3,4,0,0
7139,14253,1,3,1,332000,1,2,4,4,0,0
7139,14254,1,3,3,332000,1,2,6,4,0,0
7139,14255,0,4,3,332000,0,2,6,4,0,0
7139,14256,0,5,1,332000,0,2,3,4,0,0
7140,14257,1,3,1,332000,1,2,4,4,0,0
7140,14258,1,3,3,332000,1,2,6,4,0,0
7140,14259,0,4,3,332000,0,2,6,4,0,0
7140,14260,0,5,1,332000,0,2,3,4,0,0
7141,14261,1,3,1,332000,1,2,4,4,0,0
7141,14262,1,3,3,332000,1,2,6,4,0,0
7141,14263,0,4,3,332000,0,2,6,4,0,0
7141,14264,0,5,1,332000,0,2,3,4,0,0
7142,14265,1,3,1,332000,1,2,4,4,0,0
7142,14266,1,3,3,332000,1,2,6,4,0,0
7142,14267,0,4,3,332000,0,2,6,4,0,0
7142,14268,0,5,1,332000,0,2,3,4,0,0
7143,14269,1,3,1,332000,1,2,4,4,0,0
7143,14270,1,3,3,332000,1,2,6,4,0,0
7143,14271,0,4,3,332000,0,2,6,4,0,0
7143,14272,0,5,1,332000,0,2,3,4,0,0
7144,14273,1,3,1,332000,1,2,4,4,0,0
7144,14274,1,3,3,332000,1,2,6,4,0,0
7144,14275,0,4,3,332000,0,2,6,4,0,0
7144,14276,0,5,1,332000,0,2,3,4,0,0
7145,14277,1,3,1,332000,1,2,4,4,0,0
7145,14278,1,3,3,332000,1,2,6,4,0,0
7145,14279,0,4,3,332000,0,2,6,4,0,0
7145,14280,0,5,1,332000,0,2,3,4,0,0
7146,14281,1,3,1,332000,1,2,4,4,0,0
7146,14282,1,3,3,332000,1,2,6,4,0,0
7146,14283,0,4,3,332000,0,2,6,4,0,0
7146,14284,0,5,1,332000,0,2,3,4,0,0
7147,14285,1,3,1,332000,1,2,4,4,0,0
7147,14286,1,3,3,332000,1,2,6,4,0,0
7147,14287,0,4,3,332000,0,2,6,4,0,0
7147,14288,0,5,1,332000,0,2,3,4,0,0
7148,14289,1,3,1,332000,1,2,4,4,0,0
7148,14290,1,3,3,332000,1,2,6,4,0,0
7148,14291,0,4,3,332000,0,2,6,4,0,0
7148,14292,0,5,1,332000,0,2,3,4,0,0
7149,14293,1,3,1,332000,1,2,4,4,0,0
7149,14294,1,3,3,332000,1,2,6,4,0,0
7149,14295,0,4,3,332000,0,2,6,4,0,0
7149,14296,0,5,1,332000,0,2,3,4,0,0
7150,14297,1,3,1,332000,1,2,4,4,0,0
7150,14298,1,3,3,332000,1,2,6,4,0,0
7150,14299,0,4,3,332000,0,2,6,4,0,0
7150,14300,0,5,1,332000,0,2,3,4,0,0
7151,14301,1,3,1,332000,1,2,4,4,0,0
7151,14302,1,3,3,332000,1,2,6,4,0,0
7151,14303,0,4,3,332000,0,2,6,4,0,0
7151,14304,0,5,1,332000,0,2,3,4,0,0
7152,14305,1,3,1,332000,1,2,4,4,0,0
7152,14306,1,3,3,332000,1,2,6,4,0,0
7152,14307,0,4,3,332000,0,2,6,4,0,0
7152,14308,0,5,1,332000,0,2,3,4,0,0
7153,14309,1,3,1,332000,1,2,4,4,0,0
7153,14310,1,3,3,332000,1,2,6,4,0,0
7153,14311,0,4,3,332000,0,2,6,4,0,0
7153,14312,0,5,1,332000,0,2,3,4,0,0
7154,14313,1,3,1,332000,1,2,4,4,0,0
7154,14314,1,3,3,332000,1,2,6,4,0,0
7154,14315,0,4,3,332000,0,2,6,4,0,0
7154,14316,0,5,1,332000,0,2,3,4,0,0
7155,14317,1,3,1,332000,1,2,4,4,0,0
7155,14318,1,3,3,332000,1,2,6,4,0,0
7155,14319,0,4,3,332000,0,2,6,4,0,0
7155,14320,0,5,1,332000,0,2,3,4,0,0
7156,14321,1,3,1,332000,1,2,4,4,0,0
7156,14322,1,3,3,332000,1,2,6,4,0,0
7156,14323,0,4,3,332000,0,2,6,4,0,0
7156,14324,0,5,1,332000,0,2,3,4,0,0
7157,14325,1,3,1,332000,1,2,4,4,0,0
7157,14326,1,3,3,332000,1,2,6,4,0,0
7157,14327,0,4,3,332000,0,2,6,4,0,0
7157,14328,0,5,1,332000,0,2,3,4,0,0
7158,14329,1,3,1,332000,1,2,4,4,0,0
7158,14330,1,3,3,332000,1,2,6,4,0,0
7158,14331,0,4,3,332000,0,2,6,4,0,0
7158,14332,0,5,1,332000,0,2,3,4,0,0
7159,14333,1,3,1,332000,1,2,4,4,0,0
7159,14334,1,3,3,332000,1,2,6,4,0,0
7159,14335,0,4,3,332000,0,2,6,4,0,0
7159,14336,0,5,1,332000,0,2,3,4,0,0
7160,14337,1,3,1,332000,1,2,4,4,0,0
7160,14338,1,3,3,332000,1,2,6,4,0,0
7160,14339,0,4,3,332000,0,2,6,4,0,0
7160,14340,0,5,1,332000,0,2,3,4,0,0
7161,14341,1,3,1,332000,1,2,4,4,0,0
7161,14342,1,3,3,332000,1,2,6,4,0,0
7161,14343,0,4,3,332000,0,2,6,4,0,0
7161,14344,0,5,1,332000,0,2,3,4,0,0
7162,14345,1,3,1,332000,1,2,4,4,0,0
7162,14346,1,3,3,332000,1,2,6,4,0,0
7162,14347,0,4,3,332000,0,2,6,4,0,0
7162,14348,0,5,1,332000,0,2,3,4,0,0
7163,14349,1,3,1,332000,1,2,4,4,0,0
7163,14350,1,3,3,332000,1,2,6,4,0,0
7163,14351,0,4,3,332000,0,2,6,4,0,0
7163,14352,0,5,1,332000,0,2,3,4,0,0
7164,14353,1,3,1,332000,1,2,4,4,0,0
7164,14354,1,3,3,332000,1,2,6,4,0,0
7164,14355,0,4,3,332000,0,2,6,4,0,0
7164,14356,0,5,1,332000,0,2,3,4,0,0
7165,14357,1,3,1,332000,1,2,4,4,0,0
7165,14358,1,3,3,332000,1,2,6,4,0,0
7165,14359,0,4,3,332000,0,2,6,4,0,0
7165,14360,0,5,1,332000,0,2,3,4,0,0
7166,14361,1,3,1,332000,1,2,4,4,0,0
7166,14362,1,3,3,332000,1,2,6,4,0,0
7166,14363,0,4,3,332000,0,2,6,4,0,0
7166,14364,0,5,1,332000,0,2,3,4,0,0
7167,14365,1,3,1,332000,1,2,4,4,0,0
7167,14366,1,3,3,332000,1,2,6,4,0,0
7167,14367,0,4,3,332000,0,2,6,4,0,0
7167,14368,0,5,1,332000,0,2,3,4,0,0
7168,14369,1,3,1,332000,1,2,4,4,0,0
7168,14370,1,3,3,332000,1,2,6,4,0,0
7168,14371,0,4,3,332000,0,2,6,4,0,0
7168,14372,0,5,1,332000,0,2,3,4,0,0
7169,14373,1,3,1,332000,1,2,4,4,0,0
7169,14374,1,3,3,332000,1,2,6,4,0,0
7169,14375,0,4,3,332000,0,2,6,4,0,0
7169,14376,0,5,1,332000,0,2,3,4,0,0
7170,14377,1,3,1,332000,1,2,4,4,0,0
7170,14378,1,3,3,332000,1,2,6,4,0,0
7170,14379,0,4,3,332000,0,2,6,4,0,0
7170,14380,0,5,1,332000,0,2,3,4,0,0
7171,14381,1,3,1,332000,1,2,4,4,0,0
7171,14382,1,3,3,332000,1,2,6,4,0,0
7171,14383,0,4,3,332000,0,2,6,4,0,0
7171,14384,0,5,1,332000,0,2,3,4,0,0
7172,14385,1,3,1,332000,1,2,4,4,0,0
7172,14386,1,3,3,332000,1,2,6,4,0,0
7172,14387,0,4,3,332000,0,2,6,4,0,0
7172,14388,0,5,1,332000,0,2,3,4,0,0
7173,14389,1,3,1,332000,1,2,4,4,0,0
7173,14390,1,3,3,332000,1,2,6,4,0,0
7173,14391,0,4,3,332000,0,2,6,4,0,0
7173,14392,0,5,1,332000,0,2,3,4,0,0
7174,14393,1,3,1,332000,1,2,4,4,0,0
7174,14394,1,3,3,332000,1,2,6,4,0,0
7174,14395,0,4,3,332000,0,2,6,4,0,0
7174,14396,0,5,1,332000,0,2,3,4,0,0
7175,14397,1,3,1,332000,1,2,4,4,0,0
7175,14398,1,3,3,332000,1,2,6,4,0,0
7175,14399,0,4,3,332000,0,2,6,4,0,0
7175,14400,0,5,1,332000,0,2,3,4,0,0
7176,14401,1,3,1,332000,1,2,4,4,0,0
7176,14402,1,3,3,332000,1,2,6,4,0,0
7176,14403,0,4,3,332000,0,2,6,4,0,0
7176,14404,0,5,1,332000,0,2,3,4,0,0
7177,14405,1,3,1,332000,1,2,4,4,0,0
7177,14406,1,3,3,332000,1,2,6,4,0,0
7177,14407,0,4,3,332000,0,2,6,4,0,0
7177,14408,0,5,1,332000,0,2,3,4,0,0
7178,14409,1,3,1,332000,1,2,4,4,0,0
7178,14410,1,3,3,332000,1,2,6,4,0,0
7178,14411,0,4,3,332000,0,2,6,4,0,0
7178,14412,0,5,1,332000,0,2,3,4,0,0
7179,14413,1,3,1,332000,1,2,4,4,0,0
7179,14414,1,3,3,332000,1,2,6,4,0,0
7179,14415,0,4,3,332000,0,2,6,4,0,0
7179,14416,0,5,1,332000,0,2,3,4,0,0
7180,14417,1,3,1,332000,1,2,4,4,0,0
7180,14418,1,3,3,332000,1,2,6,4,0,0
7180,14419,0,4,3,332000,0,2,6,4,0,0
7180,14420,0,5,1,332000,0,2,3,4,0,0
7181,14421,1,3,1,332000,1,2,4,4,0,0
7181,14422,1,3,3,332000,1,2,6,4,0,0
7181,14423,0,4,3,332000,0,2,6,4,0,0
7181,14424,0,5,1,332000,0,2,3,4,0,0
7182,14425,1,3,1,332000,1,2,4,4,0,0
7182,14426,1,3,3,332000,1,2,6,4,0,0
7182,14427,0,4,3,332000,0,2,6,4,0,0
7182,14428,0,5,1,332000,0,2,3,4,0,0
7183,14429,1,3,1,332000,1,2,4,4,0,0
7183,14430,1,3,3,332000,1,2,6,4,0,0
7183,14431,0,4,3,332000,0,2,6,4,0,0
7183,14432,0,5,1,332000,0,2,3,4,0,0
7184,14433,1,3,1,332000,1,2,4,4,0,0
7184,14434,1,3,3,332000,1,2,6,4,0,0
7184,14435,0,4,3,332000,0,2,6,4,0,0
7184,14436,0,5,1,332000,0,2,3,4,0,0
7185,14437,1,3,1,332000,1,2,4,4,0,0
7185,14438,1,3,3,332000,1,2,6,4,0,0
7185,14439,0,4,3,332000,0,2,6,4,0,0
7185,14440,0,5,1,332000,0,2,3,4,0,0
7186,14441,1,3,1,332000,1,2,4,4,0,0
7186,14442,1,3,3,332000,1,2,6,4,0,0
7186,14443,0,4,3,332000,0,2,6,4,0,0
7186,14444,0,5,1,332000,0,2,3,4,0,0
7187,14445,1,3,1,332000,1,2,4,4,0,0
7187,14446,1,3,3,332000,1,2,6,4,0,0
7187,14447,0,4,3,332000,0,2,6,4,0,0
7187,14448,0,5,1,332000,0,2,3,4,0,0
7188,14449,1,3,1,332000,1,2,4,4,0,0
7188,14450,1,3,3,332000,1,2,6,4,0,0
7188,14451,0,4,3,332000,0,2,6,4,0,0
7188,14452,0,5,1,332000,0,2,3,4,0,0
7189,14453,1,3,1,332000,1,2,4,4,0,0
7189,14454,1,3,3,332000,1,2,6,4,0,0
7189,14455,0,4,3,332000,0,2,6,4,0,0
7189,14456,0,5,1,332000,0,2,3,4,0,0
7190,14457,1,3,1,332000,1,2,4,4,0,0
7190,14458,1,3,3,332000,1,2,6,4,0,0
7190,14459,0,4,3,332000,0,2,6,4,0,0
7190,14460,0,5,1,332000,0,2,3,4,0,0
7191,14461,1,3,1,332000,1,2,4,4,0,0
7191,14462,1,3,3,332000,1,2,6,4,0,0
7191,14463,0,4,3,332000,0,2,6,4,0,0
7191,14464,0,5,1,332000,0,2,3,4,0,0
7192,14465,1,3,1,332000,1,2,4,4,0,0
7192,14466,1,3,3,332000,1,2,6,4,0,0
7192,14467,0,4,3,332000,0,2,6,4,0,0
7192,14468,0,5,1,332000,0,2,3,4,0,0
7193,14469,1,3,1,332000,1,2,4,4,0,0
7193,14470,1,3,3,332000,1,2,6,4,0,0
7193,14471,0,4,3,332000,0,2,6,4,0,0
7193,14472,0,5,1,332000,0,2,3,4,0,0
7194,14473,1,3,1,332000,1,2,4,4,0,0
7194,14474,1,3,3,332000,1,2,6,4,0,0
7194,14475,0,4,3,332000,0,2,6,4,0,0
7194,14476,0,5,1,332000,0,2,3,4,0,0
7195,14477,1,3,1,332000,1,2,4,4,0,0
7195,14478,1,3,3,332000,1,2,6,4,0,0
7195,14479,0,4,3,332000,0,2,6,4,0,0
7195,14480,0,5,1,332000,0,2,3,4,0,0
7196,14481,1,3,1,332000,1,2,4,4,0,0
7196,14482,1,3,3,332000,1,2,6,4,0,0
7196,14483,0,4,3,332000,0,2,6,4,0,0
7196,14484,0,5,1,332000,0,2,3,4,0,0
7197,14485,1,3,1,332000,1,2,4,4,0,0
7197,14486,1,3,3,332000,1,2,6,4,0,0
7197,14487,0,4,3,332000,0,2,6,4,0,0
7197,14488,0,5,1,332000,0,2,3,4,0,0
7198,14489,1,3,1,332000,1,2,4,4,0,0
7198,14490,1,3,3,332000,1,2,6,4,0,0
7198,14491,0,4,3,332000,0,2,6,4,0,0
7198,14492,0,5,1,332000,0,2,3,4,0,0
7199,14493,1,3,1,332000,1,2,4,4,0,0
7199,14494,1,3,3,332000,1,2,6,4,0,0
7199,14495,0,4,3,332000,0,2,6,4,0,0
7199,14496,0,5,1,332000,0,2,3,4,0,0
7200,14497,1,3,1,332000,1,2,4,4,0,0
7200,14498,1,3,3,332000,1,2,6,4,0,0
7200,14499,0,4,3,332000,0,2,6,4,0,0
7200,14500,0,5,1,332000,0,2,3,4,0,0
7201,14501,1,3,1,332000,1,2,4,4,0,0
7201,14502,1,3,3,332000,1,2,6,4,0,0
7201,14503,0,4,3,332000,0,2,6,4,0,0
7201,14504,0,5,1,332000,0,2,3,4,0,0
7202,14505,1,3,1,332000,1,2,4,4,0,0
7202,14506,1,3,3,332000,1,2,6,4,0,0
7202,14507,0,4,3,332000,0,2,6,4,0,0
7202,14508,0,5,1,332000,0,2,3,4,0,0
7203,14509,1,3,1,332000,1,2,4,4,0,0
7203,14510,1,3,3,332000,1,2,6,4,0,0
7203,14511,0,4,3,332000,0,2,6,4,0,0
7203,14512,0,5,1,332000,0,2,3,4,0,0
7204,14513,1,3,1,332000,1,2,4,4,0,0
7204,14514,1,3,3,332000,1,2,6,4,0,0
7204,14515,0,4,3,332000,0,2,6,4,0,0
7204,14516,0,5,1,332000,0,2,3,4,0,0
7205,14517,1,3,1,332000,1,2,4,4,0,0
7205,14518,1,3,3,332000,1,2,6,4,0,0
7205,14519,0,4,3,332000,0,2,6,4,0,0
7205,14520,0,5,1,332000,0,2,3,4,0,0
7206,14521,1,3,1,332000,1,2,4,4,0,0
7206,14522,1,3,3,332000,1,2,6,4,0,0
7206,14523,0,4,3,332000,0,2,6,4,0,0
7206,14524,0,5,1,332000,0,2,3,4,0,0
7207,14525,1,3,1,332000,1,2,4,4,0,0
7207,14526,1,3,3,332000,1,2,6,4,0,0
7207,14527,0,4,3,332000,0,2,6,4,0,0
7207,14528,0,5,1,332000,0,2,3,4,0,0
7208,14529,1,3,1,332000,1,2,4,4,0,0
7208,14530,1,3,3,332000,1,2,6,4,0,0
7208,14531,0,4,3,332000,0,2,6,4,0,0
7208,14532,0,5,1,332000,0,2,3,4,0,0
7209,14533,1,3,1,332000,1,2,4,4,0,0
7209,14534,1,3,3,332000,1,2,6,4,0,0
7209,14535,0,4,3,332000,0,2,6,4,0,0
7209,14536,0,5,1,332000,0,2,3,4,0,0
7210,14537,1,3,1,332000,1,2,4,4,0,0
7210,14538,1,3,3,332000,1,2,6,4,0,0
7210,14539,0,4,3,332000,0,2,6,4,0,0
7210,14540,0,5,1,332000,0,2,3,4,0,0
7211,14541,1,3,1,332000,1,2,4,4,0,0
7211,14542,1,3,3,332000,1,2,6,4,0,0
7211,14543,0,4,3,332000,0,2,6,4,0,0
7211,14544,0,5,1,332000,0,2,3,4,0,0
7212,14545,1,3,1,332000,1,2,4,4,0,0
7212,14546,1,3,3,332000,1,2,6,4,0,0
7212,14547,0,4,3,332000,0,2,6,4,0,0
7212,14548,0,5,1,332000,0,2,3,4,0,0
7213,14549,1,3,1,332000,1,2,4,4,0,0
7213,14550,1,3,3,332000,1,2,6,4,0,0
7213,14551,0,4,3,332000,0,2,6,4,0,0
7213,14552,0,5,1,332000,0,2,3,4,0,0
7214,14553,1,3,1,332000,1,2,4,4,0,0
7214,14554,1,3,3,332000,1,2,6,4,0,0
7214,14555,0,4,3,332000,0,2,6,4,0,0
7214,14556,0,5,1,332000,0,2,3,4,0,0
7215,14557,1,3,1,332000,1,2,4,4,0,0
7215,14558,1,3,3,332000,1,2,6,4,0,0
7215,14559,0,4,3,332000,0,2,6,4,0,0
7215,14560,0,5,1,332000,0,2,3,4,0,0
7216,14561,1,3,1,332000,1,2,4,4,0,0
7216,14562,1,3,3,332000,1,2,6,4,0,0
7216,14563,0,4,3,332000,0,2,6,4,0,0
7216,14564,0,5,1,332000,0,2,3,4,0,0
7217,14565,1,3,1,332000,1,2,4,4,0,0
7217,14566,1,3,3,332000,1,2,6,4,0,0
7217,14567,0,4,3,332000,0,2,6,4,0,0
7217,14568,0,5,1,332000,0,2,3,4,0,0
7218,14569,1,3,1,332000,1,2,4,4,0,0
7218,14570,1,3,3,332000,1,2,6,4,0,0
7218,14571,0,4,3,332000,0,2,6,4,0,0
7218,14572,0,5,1,332000,0,2,3,4,0,0
7219,14573,1,3,1,332000,1,2,4,4,0,0
7219,14574,1,3,3,332000,1,2,6,4,0,0
7219,14575,0,4,3,332000,0,2,6,4,0,0
7219,14576,0,5,1,332000,0,2,3,4,0,0
7220,14577,1,3,1,332000,1,2,4,4,0,0
